797.463	25860	0.017024358	797.476	31480	0.054033642	1.154033642	797.463	12400	0.019539868	2.219539868				
797.476	25940	0.017077024	797.488	32030	0.054977686	1.154977686	797.476	12440	0.019602899	2.219602899				
797.488	26030	0.017136274	797.5	32630	0.056007552	1.156007552	797.488	12490	0.019681689	2.219681689				
797.5	26130	0.017202107	797.513	33270	0.057106076	1.157106076	797.5	12540	0.019760479	2.219760479				
797.513	26240	0.017274523	797.525	33950	0.058273258	1.158273258	797.513	12590	0.019839269	2.219839269				
797.525	26360	0.017353522	797.538	34670	0.059509097	1.159509097	797.525	12650	0.019933817	2.219933817				
797.538	26490	0.017439105	797.55	35440	0.060830759	1.160830759	797.538	12700	0.020012606	2.220012606				
797.55	26630	0.017531271	797.562	36250	0.062221078	1.162221078	797.55	12760	0.020107154	2.220107154				
797.562	26780	0.01763002	797.575	37110	0.063697219	1.163697219	797.562	12810	0.020185944	2.220185944				
797.575	26940	0.017735352	797.587	38020	0.065259183	1.165259183	797.575	12870	0.020280492	2.220280492				
797.587	27110	0.017847268	797.599	38960	0.06687264	1.16687264	797.587	12940	0.020390797	2.220390797				
797.599	27280	0.017959184	797.612	39960	0.068589083	1.168589083	797.599	13000	0.020485345	2.220485345				
797.612	27470	0.018084266	797.624	40990	0.07035702	1.17035702	797.612	13070	0.020595651	2.220595651				
797.624	27660	0.018209348	797.636	42060	0.072193615	1.172193615	797.624	13130	0.020690199	2.220690199				
797.636	27850	0.018334431	797.649	43170	0.074098867	1.174098867	797.636	13200	0.020800504	2.220800504				
797.649	28050	0.018466096	797.661	44310	0.076055613	1.176055613	797.649	13270	0.02091081	2.22091081				
797.661	28260	0.018604345	797.673	45490	0.078081016	1.178081016	797.661	13340	0.021021116	2.221021116				
797.673	28470	0.018742594	797.686	46700	0.080157913	1.180157913	797.673	13420	0.021147179	2.221147179				
797.686	28690	0.018887426	797.698	47930	0.082269138	1.182269138	797.686	13490	0.021257485	2.221257485				
797.698	28910	0.019032258	797.711	49190	0.084431857	1.184431857	797.698	13560	0.021367791	2.221367791				
797.711	29130	0.01917709	797.723	50480	0.086646069	1.186646069	797.711	13640	0.021493854	2.221493854				
797.723	29360	0.019328506	797.735	51780	0.088877446	1.188877446	797.723	13710	0.02160416	2.22160416				
797.735	29580	0.019473338	797.748	53090	0.091125987	1.191125987	797.735	13780	0.021714466	2.221714466				
797.748	29800	0.01961817	797.76	54420	0.093408857	1.193408857	797.748	13850	0.021824772	2.221824772				
797.76	30020	0.019763002	797.772	55760	0.095708891	1.195708891	797.76	13930	0.021950835	2.221950835				
797.772	30240	0.019907834	797.785	57110	0.09802609	1.19802609	797.772	14000	0.022061141	2.222061141				
797.785	30450	0.020046083	797.797	58460	0.100343289	1.200343289	797.785	14060	0.022155689	2.222155689				
797.797	30650	0.020177749	797.809	59810	0.102660487	1.202660487	797.797	14130	0.022265994	2.222265994				
797.809	30850	0.020309414	797.822	61150	0.104960522	1.204960522	797.809	14200	0.0223763	2.2223763				
797.822	31040	0.020434496	797.834	62490	0.107260556	1.207260556	797.822	14270	0.022486606	2.222486606				
797.834	31220	0.020552995	797.846	63810	0.109526262	1.209526262	797.834	14330	0.022581153	2.222581153				
797.846	31390	0.020664911	797.859	65120	0.111774803	1.211774803	797.846	14400	0.022691459	2.222691459				
797.859	31540	0.02076366	797.871	66400	0.11397185	1.21397185	797.859	14470	0.022801765	2.222801765				
797.871	31690	0.020862409	797.883	67660	0.116134569	1.216134569	797.871	14540	0.022912071	2.222912071				
797.883	31820	0.020947992	797.896	68880	0.11822863	1.21822863	797.883	14610	0.023022376	2.223022376				
797.896	31940	0.021026991	797.908	70070	0.120271198	1.220271198	797.896	14690	0.02314844	2.22314844				
