795.463	14970	0.02569516	795.463	15270	0.026377613	1.126377613	795.463	16000	0.02880288	2.22880288	795.463	15270	0.02847287	3.32847287	795.463	15300	0.029679922	4.429679922	795.463	17000	0.034595035	5.534595035	795.463	17110	0.034946895	6.634946895	795.463	14110	0.033707597	7.733707597	795.463	14290	0.030566845	8.830566845	795.463	9092	0.021327703	9.921327703
795.476	15060	0.02584964	795.476	15380	0.026567628	1.126567628	795.476	16120	0.029018902	2.229018902	795.476	15360	0.028640686	3.328640686	795.476	15440	0.029951503	4.429951503	795.476	17090	0.034778185	5.534778185	795.476	17190	0.035110294	6.635110294	795.476	14150	0.033803153	7.733803153	795.476	14300	0.030588235	8.830588235	795.476	9093	0.021330049	9.921330049
795.488	15140	0.025986955	795.488	15480	0.02674037	1.12674037	795.488	16240	0.029234923	2.229234923	795.488	15450	0.028808503	3.328808503	795.488	15570	0.030203686	4.430203686	795.488	17180	0.034961335	5.534961335	795.488	17270	0.035273693	6.635273693	795.488	14190	0.03389871	7.73389871	795.488	14310	0.030609626	8.830609626	795.488	9093	0.021330049	9.921330049
795.5	15210	0.026107106	795.5	15590	0.026930385	1.126930385	795.5	16360	0.029450945	2.229450945	795.5	15530	0.028957673	3.328957673	795.5	15700	0.030455868	4.430455868	795.5	17260	0.035124135	5.535124135	795.5	17340	0.035416667	6.635416667	795.5	14230	0.033994267	7.733994267	795.5	14310	0.030609626	8.830609626	795.5	9091	0.021325358	9.921325358
795.513	15280	0.026227257	795.513	15690	0.027103127	1.127103127	795.513	16470	0.029648965	2.229648965	795.513	15610	0.029106843	3.329106843	795.513	15830	0.03070805	4.43070805	795.513	17350	0.035307285	5.535307285	795.513	17410	0.035559641	6.635559641	795.513	14260	0.034065934	7.734065934	795.513	14320	0.030631016	8.830631016	795.513	9088	0.02131832	9.92131832
795.525	15350	0.026347408	795.525	15800	0.027293142	1.127293142	795.525	16580	0.029846985	2.229846985	795.525	15690	0.029256013	3.329256013	795.525	15950	0.030940834	4.430940834	795.525	17430	0.035470085	5.535470085	795.525	17480	0.035702614	6.635702614	795.525	14290	0.034137602	7.734137602	795.525	14330	0.030652406	8.830652406	795.525	9083	0.021306592	9.921306592
795.537	15420	0.026467559	795.537	15900	0.027465884	1.127465884	795.537	16690	0.030045005	2.230045005	795.537	15760	0.029386537	3.329386537	795.537	16070	0.031173618	4.431173618	795.537	17520	0.035653236	5.535653236	795.537	17550	0.035845588	6.635845588	795.537	14320	0.034209269	7.734209269	795.537	14330	0.030652406	8.830652406	795.537	9077	0.021292517	9.921292517
795.55	15480	0.026570546	795.55	16000	0.027638625	1.127638625	795.55	16800	0.030243024	2.230243024	795.55	15830	0.029517061	3.329517061	795.55	16180	0.031387003	4.431387003	795.55	17600	0.035816036	5.535816036	795.55	17610	0.035968137	6.635968137	795.55	14350	0.034280936	7.734280936	795.55	14340	0.030673797	8.830673797	795.55	9070	0.021276097	9.921276097
795.562	15550	0.026690697	795.562	16090	0.027794092	1.127794092	795.562	16910	0.030441044	2.230441044	795.562	15900	0.029647585	3.329647585	795.562	16290	0.031600388	4.431600388	795.562	17680	0.035978836	5.535978836	795.562	17670	0.036090686	6.636090686	795.562	14380	0.034352604	7.734352604	795.562	14350	0.030695187	8.830695187	795.562	9062	0.021257331	9.921257331
795.574	15620	0.026810848	795.574	16190	0.027966834	1.127966834	795.574	17010	0.030621062	2.230621062	795.574	15960	0.029759463	3.329759463	795.574	16390	0.031794374	4.431794374	795.574	17760	0.036141636	5.536141636	795.574	17720	0.03619281	6.63619281	795.574	14410	0.034424271	7.734424271	795.574	14370	0.030737968	8.830737968	795.574	9054	0.021238564	9.921238564
